🆕专享源①,#genre#
CCTV14,http://115.239.107.34:9999/udp/233.50.200.103:5140
CCTV14,http://113.94.58.61:10010/rtp/239.77.0.43:5146
CCTV14,http://61.175.157.108:9999/udp/233.50.200.20:5140
CCTV14,http://114.254.84.197:2222/rtp/239.3.1.65:8132
CCTV14,http://123.114.19.80:4000/rtp/239.3.1.14:8236
CCTV14,http://183.31.11.33:8011/udp/239.77.1.161:5146
CCTV14,http://59.173.243.210:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://61.141.202.118:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://fangke.blueswords.com:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://119.163.199.98:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://222.241.154.37:9901/tsfile/live/23014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://119.98.133.9:5555/udp/239.69.1.107:10280
CCTV14,http://182.117.136.23:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://113.109.250.1:9999/udp/239.77.0.133:5146
CCTV14,http://223.247.167.223:2000/rtp/238.1.78.243:7816
CCTV14,http://223.247.167.132:2000/rtp/238.1.78.243:7816
CCTV14,http://nas.hssvm.com:8888/rtp/225.1.1.144:5002
CCTV14,http://1.24.190.98:10080/hls/14/index.m3u8
CCTV14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV14,http://dms.yryyj.site:8188/udp/239.76.246.164:1234
CCTV14,http://218.89.240.144:59901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://221.223.92.26:4022/rtp/239.3.1.65:8132
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8?
CCTV14,https://stream1.freetv.fun/bc531e821958f0ef54aa8db7c21b4d6ff4f24b302caa6659b0900e901e29bda2.m3u8
CCTV14,http://home.oxtv.top:5066/udp/239.21.1.157:5002
CCTV14,http://58.48.37.158:1111/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,https://stream1.freetv.fun/6dbe9409e344cd6ab113ba8cb1d0f675f7c9e00b968f8e80a5b2f344c22bb030.m3u8
CCTV14,http://171.116.15.61:8085/rtp/226.0.2.166:9240
CCTV14,http://223.12.196.48:8082/udp/239.1.1.21:8021
CCTV14,http://113.117.104.198:8800/udp/239.77.1.161:5146
CCTV14,http://171.108.239.129:8181/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://61.52.27.124:808/hls/14/index.m3u8
CCTV14,http://27.187.251.60:4300/rtp/239.254.200.162:6000
CCTV14,http://180.141.200.122:5432/udp/239.81.0.120:4056
CCTV14,http://27.11.61.36:8003/udp/225.0.4.128:7980
CCTV14,http://121.24.98.134:8090/hls/22/index.m3u8
CCTV14,http://220.202.98.51:14901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://183.191.7.181:8003/rtp/226.0.2.31:8160
CCTV14,http://171.122.41.13:8082/rtp/226.0.2.31:8160
CCTV14,http://113.205.219.240:8002/udp/225.0.4.128:7980
CCTV14,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010207/index.m3u8
CCTV14,http://60.208.104.234:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://183.31.11.72:8000/udp/239.77.1.171:5146
CCTV14,http://14.145.222.210:8888/rtp/239.77.1.161:5146
CCTV14,http://223.247.167.221:2000/rtp/238.1.78.243:7816
CCTV14,http://183.3.134.56:9901/tsfile/live/0014_1.m3u8?key=tvbox6_com&playlive=1&authid=0
CCTV14,http://120.77.28.4:8648/mgu.php?id=cctv14
CCTV14,http://222.134.245.16:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://14.154.194.169:4022/rtp/239.77.1.161:5146
CCTV14,http://183.191.7.181:8003/rtp/226.0.2.166:9240
CCTV14,http://219.145.19.29:5555/rtp/239.112.205.91:5140
CCTV14,http://114.242.32.17:2121/rtp/239.3.1.65:8132
CCTV14,http://211.158.152.197:8001/udp/225.0.4.128:7980
CCTV14,http://222.241.154.37:9901/tsfile/live/23014_1.m3u8?key=txiptv
CCTV14,http://115.234.196.165:8808/rtp/233.50.201.124:5140
CCTV14,http://xuys.top:8888/udp/225.1.1.144:5002
CCTV14,http://119.39.97.2:9002/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,https://stream1.freetv.fun/20094956c45f041ec42bc166f2c524782893f7d08c633f17ab729e9906f97141.m3u8
CCTV14,http://125.89.163.44:8888/udp/239.77.1.161:5146
CCTV14,http://117.32.84.95:8008/rtp/239.112.205.91:5140
CCTV14,http://111.225.49.176:9901/tsfile/live/faacts/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://223.11.152.223:7777/udp/239.1.1.21:8021
CCTV14,http://27.11.60.136:8004/udp/225.0.4.128:7980
CCTV14,http://183.31.11.33:8011/udp/239.77.0.133:5146
CCTV14,http://61.143.227.162:10000/rtp/239.77.1.161:5146
CCTV14,http://60.184.42.82:8881/udp/233.50.201.14:5140
CCTV14,http://hlsbkmgsplive.miguvideo.com/wd_r2/ocn/cctv14hd/3000/01.m3u8?&HlsSubType=&encrypt=
CCTV14,http://123.120.209.104:8888/rtp/239.3.1.65:8132
CCTV14,http://171.108.239.124:8181/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,https://stream1.freetv.fun/810e8e594bbd7f110f164ca1f3297900a5be91468d81db0d55494d7a6f79eb19.m3u8
CCTV14,http://27.11.251.100:8001/udp/225.0.4.128:7980
CCTV14,http://222.90.31.220:8899/rtp/239.112.205.91:5140
CCTV14,http://58.51.111.46:1111/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://119.163.199.98:9901/tsfile/live/0014_1.m3u8
CCTV14,http://zmcy.gzcy020.cn:50000/udp/239.77.1.161:5146
CCTV14,http://171.107.72.19:4000/udp/239.81.0.25:4056
CCTV14,http://27.11.59.1:8004/udp/225.0.4.128:7980
CCTV14,http://60.7.56.50:4000/udp/239.253.92.198:6063
CCTV14,http://117.32.84.215:8020/rtp/239.112.205.91:5140
CCTV14,http://101.27.34.77:2888/hls/14/index.m3u8
CCTV14,http://119.39.97.2:9002/tsfile/live/0014_1.m3u8
CCTV14,http://27.11.255.247:8006/udp/225.0.4.10:7980
CCTV14,http://171.116.190.8:8084/rtp/226.0.2.166:9240
CCTV14,http://113.109.250.1:9999/udp/239.77.1.161:5146
CCTV14,http://59.173.134.164:8880/udp/239.69.1.107:10280
CCTV14,http://113.103.253.56:2000/rtp/239.77.0.43:5146
CCTV14,http://59.48.75.130:3052/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://27.11.54.148:8002/udp/225.0.4.128:7980
CCTV14,http://123.189.36.155:9901/tsfile/live/1163_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,https://stream1.freetv.fun/d5d181315c7288c2ea5893ce2c27cdf9e592309968f3dfc80ca5f73de0415624.m3u8
CCTV14,http://27.11.62.244:8009/udp/225.0.4.128:7980
CCTV14,http://113.100.72.213:8899/udp/239.77.1.161:5146
CCTV14,http://211.158.152.197:8003/udp/225.0.4.128:7980
CCTV14,https://stream1.freetv.fun/eacf5eeef4796aedf7868cb6ca24c90b64f5e4e12d6f99785dc96636efd82eb0.m3u8
CCTV14,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.65:8132
CCTV14,http://27.18.5.191:8088/rtp/239.69.1.107:10280
CCTV14,http://202.100.46.58:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002148/1.m3u8
CCTV14,http://1.203.76.10:7788/udp/225.1.8.14:8132
CCTV14,http://171.8.245.73:808/hls/14/index.m3u8
CCTV14,http://113.57.20.158:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://iptvcyp.top:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://119.62.36.174:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8?
CCTV14,http://1.70.34.196:8082/udp/239.1.1.21:8021
CCTV14,http://171.116.190.8:8082/rtp/226.0.2.166:9240
CCTV14,http://123.122.162.7:19999/rtp/239.3.1.65:8132
CCTV14,http://118.79.113.110:6001/rtp/226.0.2.166:9240
CCTV14,http://125.93.74.27:9002/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://110.53.218.182:9902/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://58.57.21.166:9901/tsfile/live/0014_1.m3u8
CCTV14,http://61.136.67.238:50085/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://tvbox6.com/tv/ysp.php?id=16
CCTV14,http://60.12.183.46:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://110.178.38.156:8083/udp/239.1.1.21:8021
CCTV14,http://27.10.96.10:8004/udp/225.0.4.128:7980
CCTV14,https://stream1.freetv.fun/0615172c9e083d70772bf6d78ffcd4e344e9b95aaa026d603259348488832520.m3u8
CCTV14,http://202.103.213.182:8888/udp/239.81.0.120:4056
CCTV14,http://36.248.137.69:60033/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://113.218.189.23:8081/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://175.0.34.214:8081/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://27.10.96.10:8002/udp/225.0.4.128:7980
CCTV14,http://116.128.224.11:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8
CCTV14,http://113.103.253.56:2000/udp/239.77.0.133:5146
CCTV14,http://14.154.194.169:4022/rtp/239.77.0.133:5146
CCTV14,http://183.185.70.167:8083/rtp/226.0.2.31:8160
CCTV14,http://106.59.3.147:55555/udp/239.200.200.109:8132
CCTV14,http://zy.otioi.cn/live/live.php?token=pfVmkew4&id=cctv14
CCTV14,http://115.222.143.106:8808/udp/233.50.201.14:5140
CCTV14,p3p://108.181.32.169:51328/64260e4f0007169bee0168271778447e
CCTV14,http://123.118.13.110:4022/rtp/239.3.1.65:8132
CCTV14,http://125.82.168.238:8888/rtp/235.254.198.10:1316
CCTV14,http://host.gaoxincloud.cn:4000/udp/239.112.205.91:5140
CCTV14,http://61.175.157.108:9999/udp/233.50.201.124:5140
CCTV14,http://59.172.145.8:10000/udp/239.69.1.107:10280
CCTV14,http://ddns.cyruslee.top:8888/udp/239.77.1.171:5146
CCTV14,http://1.183.141.194:8001/hls/14/index.m3u8
CCTV14,http://111.192.29.110:4022/udp/239.3.1.65:8132
CCTV14,http://121.24.99.163:8090/hls/22/index.m3u8
CCTV14,http://123.138.216.44:9902/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,https://stream1.freetv.fun/7a42973d6e3495dad1947ccb2140ac18928fb59a2964dd0c15b6cedcb3525ee3.m3u8
CCTV14,http://123.114.19.80:4000/rtp/239.3.1.65:8132
CCTV14,http://www.yao87.com:4022/udp/239.76.253.164:9000
CCTV14,https://stream1.freetv.fun/2cd992d2936611742cbaa48d0dabf2d839672b311b9634b59dde9f649c167945.m3u8
CCTV14,http://180.213.171.141:8000/rtp/239.5.1.12:5000
CCTV14,http://s.cdhongyuan.cn:4022/udp/239.93.1.29:6000
CCTV14,https://stream1.freetv.fun/78970ff02c50cfd535efc596098dfb95492606854b2b65164bfb76f84da88f4f.m3u8
CCTV14,http://171.80.235.51:8888/udp/239.69.1.107:10280
CCTV14,http://27.11.60.136:8003/udp/225.0.4.10:7980
CCTV14,http://14.145.222.210:8888/rtp/239.77.0.133:5146
CCTV14,http://113.218.189.23:8081/tsfile/live/0014_1.m3u8
CCTV14,http://zy.otioi.cn/live/cqyx.php?token=pfVmkew4&id=cctv14
CCTV14,http://27.10.96.10:8001/udp/225.0.4.128:7980
CCTV14,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000008170/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000008170
CCTV14,http://180.140.153.247:5432/udp/239.81.0.120:4056
CCTV14,http://113.109.250.1:9999/udp/239.77.1.171:5146
CCTV14,http://119.98.95.1:4022/udp/239.69.1.107:10280
CCTV14,http://171.107.72.19:4000/udp/239.81.0.120:4056
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV14,http://171.108.239.127:8181/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225732/index.m3u8
CCTV14,http://183.185.70.167:8083/rtp/226.0.2.166:9240
CCTV14,http://118.79.113.110:6001/rtp/226.0.2.31:8160
CCTV14,http://110.178.52.111:8085/udp/239.1.1.21:8021
CCTV14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,http://1.195.111.251:11190/tsfile/live/0014_1.m3u8
CCTV14,http://121.32.204.50:9999/udp/239.77.0.133:5146
CCTV14,http://61.143.227.162:10000/rtp/239.77.1.171:5146
CCTV14,http://180.141.200.122:5432/udp/239.81.0.25:4056
CCTV14,http://www.furymax.top:85/rtp/239.69.1.107:10280
CCTV14,http://219.159.147.195:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://218.15.214.115:10000/rtp/239.77.1.161:5146
CCTV14,http://182.127.42.152:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://113.117.104.198:8800/udp/239.77.1.171:5146
CCTV14,http://mdxgh.tpddns.cn:88/mdxgh/cctv14
CCTV14,http://58.216.229.130:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,http://27.11.250.56:8008/udp/225.0.4.128:7980
CCTV14,http://116.128.242.83:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://218.80.79.205:4022/udp/239.45.3.23:5140
CCTV14,http://117.32.84.95:8014/rtp/239.112.205.91:5140
CCTV14,http://202.103.213.182:8888/udp/239.81.0.25:4056
CCTV14,p3p://108.181.32.169:27529/64260e4f0007169bee0168271778447e
CCTV14,http://117.27.190.42:9998/tsfile/live/23245_1.m3u8?key=txiptv
CCTV14,http://123.189.36.7:9901/tsfile/live/1163_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://xgj.83mi.cn:8865/migu.php?id=cctv14
CCTV14,http://60.10.135.181:555/udp/239.253.92.198:6063
CCTV14,http://115.222.143.106:8808/udp/233.50.200.20:5140
CCTV14,http://115.239.107.34:9999/udp/233.50.200.20:5140
CCTV14,https://stream1.freetv.fun/8f6505ecfb83f5ad8315a7c890fed614f4d9133eae5b0a8660f84929d8b93543.m3u8
CCTV14,http://124.116.183.146:9901/tsfile/live/0014_1.m3u8
CCTV14,http://121.24.99.16:8090/hls/22/index.m3u8
CCTV14,http://171.117.181.21:8082/rtp/226.0.2.166:9240
CCTV14,http://wouu.net:9977/udp/239.93.1.29:6000
CCTV14,http://182.117.136.179:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://115.234.196.165:8808/udp/233.50.201.124:5140
CCTV14,http://223.12.196.48:8083/udp/239.1.1.21:8021
CCTV14,http://114.252.227.154:8000/rtp/239.3.1.65:8132
CCTV14,http://114.254.82.163:2222/rtp/239.3.1.65:8132
CCTV14,http://119.98.133.9:5555/rtp/239.69.1.107:10280
CCTV14,http://xuys.top:8888/udp/225.1.1.25:5002
CCTV14,http://114.253.165.121:10000/rtp/239.3.1.65:8132
CCTV14,http://58.19.38.162:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv14
CCTV14,http://222.130.146.175:8888/rtp/239.3.1.65:8132
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,http://bl.dchwtq.asia:10000/rtp/239.69.1.107:10280
CCTV14,http://itms.xznet.org:41097/rtp/239.254.200.162:6000
CCTV14,https://stream1.freetv.fun/8f94ef4e94fcc0a765e1faa1b4b9a4ec5b22466b7c5d8affb27914f03737ccdb.m3u8
CCTV14,https://epg.pw/stream/8d9504bb6f6aaf6b37307fbeafa1e2ef9f16b67f19aa1bb361c52d8567b386fc.m3u8
CCTV14,http://58.53.153.209:9901/tsfile/live/faacts/0014_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV14,http://61.175.157.108:9999/udp/233.50.200.103:5140
CCTV14,https://stream1.freetv.fun/42eff2ece8961ea3482558a01253af9c8362e8f498f71e244233be7bdd11fd65.m3u8
CCTV14,http://171.39.7.117:18888/rtp/239.81.0.120:4056
CCTV14,http://27.11.62.244:8009/udp/225.0.4.10:7980
CCTV14,http://123.97.122.89:9999/udp/233.50.200.20:5140
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8
CCTV14,http://60.184.42.82:8881/udp/233.50.200.103:5140
CCTV14,http://183.31.11.72:8000/udp/239.77.1.161:5146
CCTV14,http://60.184.42.82:8881/udp/233.50.201.124:5140
CCTV14,http://123.113.99.151:4022/rtp/239.3.1.65:8132
CCTV14,http://27.10.229.184:8005/udp/225.0.4.10:7980
CCTV14,http://182.117.136.117:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://114.254.86.104:2222/rtp/239.3.1.65:8132
CCTV14,http://113.117.104.198:8800/udp/239.77.0.133:5146
CCTV14,http://223.151.49.74:59901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://113.25.252.226:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://123.97.122.89:9999/udp/233.50.200.103:5140
CCTV14,http://121.24.98.79:8090/hls/22/index.m3u8
CCTV14,http://116.179.97.93:8082/rtp/226.0.2.166:9240
CCTV14,http://27.11.59.1:8005/udp/225.0.4.128:7980
CCTV14,http://110.189.102.15:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV14,http://114.254.84.191:2222/rtp/239.3.1.65:8132
CCTV14,http://123.180.177.20:16000/udp/239.253.92.198:6063
CCTV14,http://14.154.194.169:4022/udp/239.77.0.133:5146
CCTV14,https://stream1.freetv.fun/83461ebfd58cb4e8f2b1f8582cec3c09dfaf945443cc97f13750342a92d55b41.m3u8
CCTV14,http://123.97.122.89:9999/udp/233.50.201.124:5140
CCTV14,http://114.254.35.3:4022/rtp/239.3.1.65:8132
CCTV14,http://115.234.196.165:8808/udp/233.50.200.103:5140
CCTV14,http://123.113.98.224:4022/rtp/239.3.1.65:8132
CCTV14,http://116.116.118.135:9999/udp/239.125.2.59:4120
CCTV14,http://111.225.49.111:9901/tsfile/live/faacts/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://14.29.76.30:9901/tsfile/live/1018_1.m3u8
CCTV14,http://171.119.204.190:6000/rtp/226.0.2.31:8160
CCTV14,http://27.10.96.10:8003/udp/225.0.4.128:7980
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://59.44.102.18:8888/newlive/live/hls/16/live.m3u8
CCTV14,http://61.162.52.6:8088/newlive/live/hls/15/live.m3u8
CCTV14,http://27.11.255.247:8005/udp/225.0.4.128:7980
CCTV14,http://123.113.111.37:4022/rtp/239.3.1.65:8132
CCTV14,https://stream1.freetv.fun/03398837865ac0acfe8bb6433281da2255d4439eb687506baf5573c1079566c1.m3u8
CCTV14,http://223.10.63.66:8082/udp/239.1.1.21:8021
CCTV14,http://host.gaoxincloud.cn:4000/udp/239.110.205.20:9826
CCTV14,http://119.98.133.130:4000/rtp/239.69.1.107:10280
CCTV14,http://123.117.222.245:4022/rtp/239.3.1.65:8132
CCTV14,http://183.31.11.72:8000/udp/239.77.0.133:5146
CCTV14,http://59.173.183.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://27.11.54.148:8001/udp/225.0.4.128:7980
CCTV14,p3p://108.181.20.159:33451/600b718b0006dd9f1ba3d45468b1762e
CCTV14,http://59.173.134.164:8880/rtp/239.69.1.107:10280
CCTV14,https://epg.pw/stream/83a5ea04ac7da0fa2e3ed621143ca53103245ebfb826bd308fe842712076b7b0.m3u8
CCTV14,http://27.11.54.148:8005/udp/225.0.4.128:7980
CCTV14,http://221.205.60.71:8084/rtp/226.0.2.31:8160
CCTV14,http://xgj.83mi.cn:8865/xinganjuezhibo.php?id=cctv14
CCTV14,http://171.108.239.127:8181/tsfile/live/1040_1.m3u8
CCTV14,http://222.130.82.155:4022/rtp/239.3.1.65:8132
CCTV14,http://219.147.200.9:18080/newlive/live/hls/15/live.m3u8
CCTV14,http://58.220.219.14:9901/tsfile/live/0014_1.m3u8
CCTV14,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226591/index.m3u8
CCTV14,http://113.205.219.240:8002/udp/225.0.4.10:7980
CCTV14,http://14.112.86.108:8008/rtp/239.77.1.161:5146
CCTV14,http://171.120.218.104:8082/rtp/226.0.2.31:8160
CCTV14,http://60.210.100.54:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://110.241.190.141:808/hls/14/index.m3u8
CCTV14,http://121.32.204.50:9999/rtp/239.77.0.43:5146
CCTV14,http://14.154.194.169:4022/udp/239.77.1.161:5146
CCTV14,http://27.11.55.145:8005/udp/225.0.4.128:7980
CCTV14,http://14.154.194.169:4022/udp/239.77.1.171:5146
CCTV14,http://gzly.hkychina.com:6003/udp/239.252.220.92:5140
CCTV14,http://121.32.204.50:9999/udp/239.77.1.161:5146
CCTV14,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,https://epg.pw/stream/1d3b426c9fa06939dd399e831e8a2de95ab3698db955bd1ac9c5caa0ab8b26e5.m3u8
CCTV14,http://220.175.145.6:9000/udp/239.252.220.92:5140
CCTV14,http://58.220.219.14:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://114.254.189.28:9999/rtp/239.3.1.65:8132
CCTV14,http://omnix.cn:4000/udp/225.1.8.14:8132
CCTV14,http://27.11.60.136:8003/udp/225.0.4.128:7980
CCTV14,http://27.9.91.46:8002/udp/225.0.4.128:7980
CCTV14,http://124.205.11.242:91/live/CCTV14hd-8M/live.m3u8
CCTV14,http://218.21.121.28:8888/udp/239.81.0.120:4056
CCTV14,http://60.178.151.215:4022/udp/233.50.201.14:5140
CCTV14,http://221.205.60.71:8084/rtp/226.0.2.166:9240
CCTV14,https://stream1.freetv.fun/434a2477095cfbf70002e6227c044b94ee1aadb84750977ca5db1af4e09a53eb.m3u8
CCTV14,http://183.31.11.72:8000/rtp/239.77.0.133:5146
CCTV14,http://58.17.48.228:808/hls/14/index.m3u8
CCTV14,http://111.166.193.128:8888/udp/225.1.1.144:5002
CCTV14,http://27.11.251.100:8002/udp/225.0.4.128:7980
CCTV14,http://114.254.95.3:2222/rtp/239.3.1.65:8132
CCTV14,http://27.10.229.184:8005/udp/225.0.4.128:7980
CCTV14,http://home.oxtv.top:5066/udp/239.21.1.15:5002
CCTV14,http://210.22.75.86:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://14.145.222.210:8888/udp/239.77.1.161:5146
CCTV14,http://115.234.196.165:8808/udp/233.50.200.20:5140
CCTV14,http://14.204.46.220:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://121.24.98.229:8090/hls/22/index.m3u8
CCTV14,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv14
CCTV14,http://222.137.228.62:808/hls/14/index.m3u8
CCTV14,http://119.98.133.130:4000/udp/239.69.1.107:10280
CCTV14,http://113.103.253.56:2000/udp/239.77.1.161:5146
CCTV14,http://125.89.163.44:8888/udp/239.77.0.133:5146
CCTV14,http://123.160.175.63:85/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://103.116.245.163/sxg/sxg.php?id=/CCTV-14H265_4000.m3u8
CCTV14,http://cdn.jdshipin.com:8880/ysp.php?id=cctv14
CCTV14,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226591/index.m3u8
CCTV14,http://113.109.250.1:9999/rtp/239.77.1.161:5146
CCTV14,http://27.11.255.247:8006/udp/225.0.4.128:7980
CCTV14,http://113.26.167.187:8084/udp/239.1.1.21:8021
CCTV14,http://221.213.69.82:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://113.218.189.23:8081/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://110.53.218.182:9902/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://123.117.222.245:4022/rtp/239.3.1.153:8136
CCTV15,http://119.39.97.2:9002/tsfile/live/0015_1.m3u8
CCTV15,http://223.247.167.221:2000/rtp/238.1.78.222:7648
CCTV15,http://114.252.227.154:8000/rtp/239.3.1.153:8136
CCTV15,http://27.11.251.100:8005/udp/225.0.4.220:7980
CCTV15,http://111.225.49.176:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://mdxgh.tpddns.cn:88/mdxgh/cctv15
CCTV15,http://1.195.111.251:11190/tsfile/live/0015_1.m3u8
CCTV15,http://113.205.219.240:8001/udp/225.0.4.220:7980
CCTV15,http://183.31.11.72:8000/udp/239.77.1.239:5146
CCTV15,https://stream1.freetv.fun/658ddc6e789ce16786ad546cf9f8be98fe107f282b045ab77998da6caf499a0d.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
